Coptic,English,File Path,Start Line,End Line
ⲛⲁϣ ⲛϩⲉ ⲉϥⲛⲁⲉⲩⲫⲣⲁⲛⲉ ⲉϥⲟⲧⲡ ⲉϩⲟⲩⲛ ⲉⲡⲕⲁⲕⲉ ⲙⲛⲡⲉⲥϯⲃⲱⲱⲛ ⲉϥϩⲏϣ ⲁⲩⲱ ⲉϥϭⲏⲩ ⲛⲥⲁⲥⲁ ⲛⲓⲙ ϩⲙⲡⲉⲥⲛⲟϥ ⲛⲧⲕⲁⲗⲁϩⲏ ·,"What kind of enjoyment can he have when he is carried about in the darkness and foetor thereof, and when he is in pain and restraint on every side in the blood of the belly?",pseudo-athanasius-discourses/pseudo.athanasius.discourses_CONLLU/soul_body.conllu,3894,3940
ⲁⲩⲱ ⲡⲉϫⲁϥ ⲙⲡϩⲗⲗⲟ,and told the old man,AP/apophthegmata.patrum_CONLLU/AP.157.paphnutius.02.conllu,144,151
ⲁⲧⲙⲛⲧⲣⲱⲙⲉ ⲧⲏⲣⲥ ⲉⲩⲫⲣⲁⲛⲉ ⲁⲩⲱ ⲁⲩϫⲓϥⲟϭⲥ ⲧⲏⲣⲟⲩ ϩⲁⲡⲣⲁϣⲉ ·,"And all mankind rejoiced, and leaped for joy,",pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.01.conllu,867,887
ⲛⲧⲟϥ ϩⲱⲱϥ ⲟⲛ ⲡⲡⲉⲧⲟⲩⲁⲁⲃ ⲛⲁⲛⲁⲭⲱⲣⲏⲧⲏⲥ · ⲁⲡⲁ ⲡⲉⲥⲉⲛⲑⲓⲟⲥ ⲁϥⲁϩⲉⲣⲁⲧϥ ⲁϥⲙⲉⲗⲏⲧⲁ ϩⲛⲧⲁⲣⲭⲏ ⲙⲡϫⲱⲱⲙⲉ ⲛⲓⲉⲣⲉⲙⲓⲁⲥ ⲡⲉⲡⲣⲟⲫⲏⲧⲏⲥ ⁛—,"And the holy man, the anchorite, Apa Pisentius, stood up, and recited the beginning of the Book of Jeremiah the Prophet.",life-pisentius/life.pisentius_CONLLU/life.pisentius.01.conllu,1507,1545
ⲡⲉ ⲧⲛⲟⲙⲟⲑⲉⲥⲓⲁ ⲅⲁⲣ ⲛⲛⲉⲅⲣⲁⲫⲏ ϣⲁⲥϯϭⲟⲙ ⲅⲁⲣ ϩⲓⲙⲛⲧⲣⲙⲛϩⲏⲧ · ⲛⲥϯ ⲛϩⲉⲛⲁⲣⲉⲧⲏ ⲉⲛⲁⲛⲱⲟⲩ ⲉⲃⲟⲗ ϩⲛⲛⲉⲥⲕⲗⲁⲇⲟⲥ ⲙⲙⲓⲛⲙⲙⲟⲥ ⲕⲁⲧⲁϯϩⲉ ·,"because the law-giving of the Scriptures giveth strength and understanding. It bestoweth the virtues of excellence from its own branches according to rule,",pseudo-ephrem/pseudo.ephrem_CONLLU/psephrem.asceticon.02.conllu,1072,1114
ⲉⲓⲥ ⲛⲁⲓ ⲛⲉⲧⲉϥⲥϩⲁⲓ ⲙⲙⲟⲟⲩ ⲛϩⲁϩ ⲛⲥⲟⲡ ϣⲁⲡⲗⲁⲟⲥ · ⲧⲏⲣϥ ⲛϭⲓⲡⲙⲁⲓⲛⲟⲩⲧⲉ ⲛⲉⲓⲱⲧ ⲁⲡⲁ ⲡⲉⲥⲩⲛⲑⲓⲟⲥ,"Behold, these are the things which the God-loving Father Apa Pisentius wrote on many occasions to all the people.",life-pisentius/life.pisentius_CONLLU/life.pisentius.02.conllu,1726,1758
ϩⲛⲧⲉⲟⲩϣⲏ ⲇⲉ ⲙⲡⲙⲉϩϣⲟⲙⲛⲧ ⲛϩⲟⲟⲩ · ⲁⲩⲕⲟⲩⲓ ⲛⲁⲛⲁⲡⲁⲩⲥⲓⲥ ϣⲱⲡⲉ ⲙⲙⲟϥ ϩⲛⲧϭⲟⲙ ⲛⲁⲧϫⲣⲟ ⲉⲣⲟⲥ ⲙⲡⲛⲟⲩⲧⲉ,"And on the night of the third day he felt a slight alleviation of the pain through the invincible power of God,",pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.01.conllu,10147,10184
ⲛⲉⲓϣⲁϫⲉ ⲅⲁⲣ ϩⲟⲣϣ ⲛⲟⲩⲙⲏⲏϣⲉ ⲙⲡⲉⲟⲩⲟⲉⲓϣ ·,For these words will be hard unto many at (this) time.,pachomius-instructions/pachomius.instructions_CONLLU/pachomius.instructions.02.conllu,5167,5180
ϩⲱⲛ ⲉϩⲟⲩⲛ ⲙⲛⲡⲙⲁ ⲛϣⲉⲗⲉⲉⲧ ⲡⲁⲓ ⲉⲧⲙⲉϩ ⲛⲟⲩⲛⲟϥ ϩⲓⲉⲩⲫⲣⲟⲥⲩⲛⲏ ϣⲁⲉⲛⲉϩ ·,"Enter into the chamber of the Bridegroom, which is full of joy and gladness for ever.",pseudo-ephrem/pseudo.ephrem_CONLLU/psephrem.asceticon.01.conllu,4461,4483
ⲡⲛⲟⲩⲧⲉ ⲅⲁⲣ ⲡⲉⲛⲧⲁϥⲧⲁⲙⲓⲉⲧⲡⲉ ⲙⲛⲡⲕⲁϩ ⲡⲁⲓ ⲉⲧⲉⲓⲣⲉ ⲛⲛⲉⲓⲛⲟϭ ⲛϣⲡⲏⲣⲉ ⲙⲁⲩⲁⲁϥ ·,"For He is the God Who hath created the heaven and the earth, and it is He alone Who hath done these great marvels.'",life-eustathius-theopiste/life.eustathius.theopiste_CONLLU/life.eustathius.theopiste.02.conllu,5886,5916
ϩⲉⲛⲣⲱⲙⲉ ⲇⲉ ⲛⲧⲟϥ ⲉⲙⲛⲧⲁⲩ ⲙⲙⲁⲩ ⲛϩⲉⲛϣⲏⲣⲉ ⲙⲛϣⲉⲉⲣⲉ ⲕⲁⲧⲁⲥⲁⲣⲝ ·,"But people who do not have sons and daughters according to the flesh,",abraham/shenoute.abraham_CONLLU/YA525-530.conllu,1640,1660
ⲡⲥⲱⲧⲏⲣ ⲇⲉ ⲡⲁⲛⲁϩⲱⲣ ⲉⲧⲙⲏϩ ⲛⲛⲁ ϩⲓⲙⲛⲧϣⲁⲛϩⲧⲏϥ ⲛⲓⲙ ⲡⲙⲁⲓⲡⲉⲧⲛⲁⲛⲟⲩϥ ⲉϩⲟⲩⲛ ⲉⲡⲉϥⲡⲗⲁⲥⲙⲁ ⲙⲡⲉϥⲟⲩⲱϣ ⲉⲗⲩⲡⲏ ⲙⲙⲟⲛ ϩⲛⲗⲁⲁⲩ ⲛϩⲱⲃ ⲉⲧⲟⲩⲛⲁⲁⲓⲧⲉⲓ ⲙⲙⲟⲟⲩ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧⲛ · ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲱ ⲛⲉⲛⲧⲁⲓⲥⲟⲧⲡⲟⲩ ⲟⲩⲧⲉ ⲡⲕⲟⲥⲙⲟⲥ ⲧⲏⲣϥ ⲛϯⲛⲁϩⲉⲡ ⲗⲁⲁⲩ ⲁⲛ ⲉⲣⲱⲧⲛ · ⲁⲗⲗⲁ ϯⲛⲁⲧⲁⲙⲱⲧⲛ ⲉⲧϩⲉ ⲛⲧⲁⲡⲁⲉⲓⲱⲧ · ⲧⲁϩⲟϥ ⲉⲣⲁⲧϥ ⲉϫⲙⲡⲥⲱⲛⲧ ⲧⲏⲣϥ · ⲛⲧⲁϥⲧⲁⲙⲓⲟϥ ·,"And the Saviour, the Storehouse that is filled with mercy and compassion of every kind, who loveth everything which is good in respect of His day, Who wisheth not to cause is disappointment about anything concerning which we are asked, and said unto them, 'O ye whom I have chosen from out of the whole world, I will hide nothing from you, but I will inform you how My Father stablished him (i.e. Abbaton) over all the created things which He had made.",pseudo-timothy/pseudo.timothy_CONLLU/on_abbaton.01.conllu,3144,3268
ϩⲓⲧⲛⲧⲉⲥⲡⲟⲩⲇⲏ ⲙⲛⲧⲙⲛⲧϥⲁⲓⲣⲟⲟⲩϣ ⲙⲡⲉⲛⲙⲁⲓⲛⲟⲩⲧⲉ ⲛⲥⲟⲛ ⲉⲧⲟⲩⲧ ⲭⲁⲏⲗ ⲡϣⲏⲣⲉ ⲙⲡⲙⲁⲕⲁⲣⲓⲟⲥ ⲥⲧⲉⲫⲁⲛⲟⲥ ⲡⲟⲩⲟⲓ ⲙⲙⲟⲩⲓ ⲛϥϥⲓ ⲡⲣⲟⲟⲩϣ ⲙⲡⲉⲓⲕⲟⲩⲓ ⲛϫⲱⲱⲙⲉ ϩⲛⲛϥϩⲓⲥⲉ ⲙⲙⲓⲛ ⲙⲙⲟϥ ⲁϥⲇⲱⲣⲓⲍⲉ ⲙⲙⲟϥ ⲉϩⲟⲩⲛ ⲉⲡⲙⲟⲛⲁⲥⲧⲏⲣⲓⲟⲛ ⲙⲡϩⲁⲅⲓⲟⲥ ⲙⲉⲣⲕⲟⲩⲣⲓⲟⲥ ⲛⲧⲡⲟⲗⲓⲥ ⲧⲃⲱ ϩⲁⲡⲟⲩϫⲁⲓ ⲛⲧⲉϥⲯⲩⲭⲏ ϫⲉⲕⲁⲥ ⲉⲧⲣⲉⲩⲱϣ ⲛϩⲏⲧϥ ⲉⲡⲣⲁⲛ ⲛⲁⲃⲃⲁⲧⲱⲛ ⲡⲁⲅⲅⲉⲗⲟⲥ ⲙⲡⲙⲟⲩ ϫⲉⲕⲁⲥ ⲉⲣⲉⲡϩⲁⲅⲓⲟⲥ ⲙⲉⲣⲕⲟⲩⲣⲓⲟⲥ ⲛⲁⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲙⲡⲭⲣⲓⲥⲧⲟⲥ ⲉϫⲱϥ ⲛϥⲥⲙⲟⲩ ⲉⲣⲟϥ ϩⲛⲡⲉⲓⲕⲟⲥⲙⲟⲥ ⲛϥⲧⲟⲩϫⲟϥ ⲉⲛϭⲟⲣϭⲥ ⲧⲏⲣⲟⲩ ⲙⲡⲇⲓⲁⲃⲟⲗⲟⲥ ⲙⲛⲛⲣⲱⲙⲉ ⲛⲡⲟⲛⲏⲣⲟⲥ ⲛϥϯⲓ ⲧⲟⲟⲧϥ ϩⲛϩⲱⲃ ⲛⲓⲙ ⲉⲡⲁⲅⲁⲑⲟⲛ ⲁⲩⲱ ⲉϥϣⲁⲛⲉⲓ ⲉⲃⲟⲗ ϩⲙⲡⲉⲓⲃⲓⲟⲥ ⲛⲧⲉⲡⲁⲣⲭⲁⲅⲅⲉⲗⲟⲥ ⲁⲃⲃⲁⲧⲱⲛ ϫⲓϩⲙⲟⲗⲧ ⲉϫⲱϥ ⲛⲛⲁϩⲣⲛ ⲡⲛⲟⲩⲧⲉ ⲛϥⲕⲱ ⲛⲁϥ ⲉⲃⲟⲗ ⲛⲉϥⲛⲟⲃⲉ,"With God! This little book was made by the zeal and care of the God-loving brother, Etout Khael, the son of the blessed Stephen, the lion hunter, who undertook [the writing thereof] at his own expense, and gave it to the Monastery of St. Mercurius of the City of Tbo (Apollinopolis, or Utfu, or Udfu), for the salvation of his soul, in order that [the monks might] read therein the name of Abbaton, the Angel of Death, and that Saint Mercurius might invoke Christ on his behalf, and bless him in this world, and deliver him from all the wiles of the Devil and of wicked men, and might help him to bring every work to a successful issue, and that when he cometh forth from this life the Archangel Abbaton may shew kindness on his behalf before God, and may forgive him his sins.",pseudo-timothy/pseudo.timothy_CONLLU/on_abbaton.02.conllu,6455,6661
ⲛⲁⲓ ⲇⲉ ⲛⲧⲉⲣⲉϥⲥⲟⲧⲙⲟⲩ ⲛϭⲓⲡⲥⲟⲛ · ⲁⲩⲛⲟϭ ⲛⲣⲁϣⲉ ϣⲱⲡⲉ ⲛⲁϥ · ⲙⲛⲟⲩⲥⲟⲗⲥⲗ · ⲁⲩⲱ ⲙⲡϥⲟⲩⲉⲛϩⲡⲙⲩⲥⲧⲏⲣⲓⲟⲛ ⲉⲃⲟⲗ ⲉⲗⲁⲁⲩ ⲛⲣⲱⲙⲉ ϣⲁⲡⲉϩⲟⲟⲩ ⲛⲧⲁⲡⲉⲕⲗⲏⲣⲟⲥ ⲙⲙⲁⲓⲛⲟⲩⲧⲉ · ⲛⲧⲉⲧⲡⲟⲗⲓⲥ ⲙⲙⲁⲓⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲕⲃⲧ ⲁⲙⲁϩⲧⲉ ⲙⲡⲉⲧⲙⲡϣⲁ ⲛⲁⲙⲉ ⲛⲧⲙⲛⲧⲉⲡⲓⲥⲕⲟⲡⲟⲥ ϫⲉⲉⲩⲛⲁϫⲓⲧϥ ⲙⲡⲡⲁⲧⲣⲓⲁⲣⲭⲏⲥ ⲉⲧⲟⲩⲁⲁⲃ ⲁⲡⲁ ⲇⲁⲙⲓⲁⲛⲟⲥ ⲡⲁⲣⲭⲓⲉⲡⲓⲥⲕⲟⲡⲟⲥ ⲉⲧⲣϥⲭⲉⲓⲣⲟⲇⲟⲛⲉⲓ ⲙⲙⲟϥ ⲛⲉⲡⲓⲥⲕⲟⲡⲟⲥ ·,"Now when the brother had heard these things, great joy came to him and consolation, and he did not reveal the mystery to any man until the day when the God-loving clergy of the Christ-loving city of Kebt (Coptos) laid hands upon him that was truly worthy of the episcopacy, that they might take him to the Holy Patriarch Apa Damianus/ the Archbishop, so that he might consecrate him bishop.",life-pisentius/life.pisentius_CONLLU/life.pisentius.01.conllu,4297,4402
ⲁⲗⲏⲑⲱⲥ ⲱ ⲧⲁⲙⲁⲁⲩ · ⲁⲓⲣⲧϩⲉⲧϩⲉ ⲛⲟⲩⲟⲣⲫⲁⲛⲟⲥ ⲛⲁⲧⲉⲓⲱⲧ ⲛⲁⲧⲙⲁⲁⲩ ·,"Verily, O my mother I am become an orphan, fatherless and motherless.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.04.conllu,116,138
ϫⲉⲕⲁⲁⲥ ⲇⲉ ⲉⲧⲉⲧⲛⲉⲛⲁⲩ ϫⲉⲟⲩⲛⲧϥⲉⲝⲟⲩⲥⲓⲁ ⲙⲙⲁⲩ ⲛϭⲓⲡϣⲏⲣⲉ ⲙⲡⲣⲱⲙⲉ ⲉⲕⲁⲛⲟⲃⲉ ⲉⲃⲟⲗ ϩⲓϫⲙⲡⲕⲁϩ ⲡⲉϫⲁϥ ⲙⲡⲉⲧⲥⲏϭ,But that you may know that the Son of Man has authority on earth to forgive sins'--he said to the paralytic--,coptic-treebank/coptic.treebank_CONLLU/Mark_02.conllu,354,388
ⲛⲉϥⲉⲓⲟⲧⲉ ⲇⲉ ⲛⲧⲉⲣⲟⲩϩⲓⲥⲉ ⲉⲩⲕⲱⲧⲉ ⲛⲥⲱϥ ⲙⲡⲟⲩϩⲉ ⲉⲣⲟϥ ⲁⲩϯⲉⲟⲟⲩ ⲙⲡⲛⲟⲩⲧⲉ ·,And [although] his parents have worn themselves out in going round about without finding him they ascribed glory to God.,coptic-treebank/coptic.treebank_CONLLU/life.john_kal.01.conllu,4802,4832
ⲡⲉϫⲁⲓ ⲛⲁϥ ϫⲉⲙⲡⲉ ⲡⲁϫⲟⲉⲓⲥ · ⲡⲉϫⲁϥ ⲛⲁⲓ ϫⲉⲥⲱⲧⲙ ⲛⲧⲁⲧⲁⲙⲟⲕ ·,"And I said unto him, ' Nay, my lord, I do not.' He said unto me, ' Hearken, [and] I will shew thee.",life-cyrus/life.cyrus_CONLLU/life.cyrus.02.conllu,1675,1701
ⲡⲥⲱⲙⲁ ⲅⲁⲣ ⲛⲁϣϭⲙϭⲟⲙ ⲁⲛ ⲉⲕⲓⲙⲉ ϥⲃⲏⲗ ⲉⲃⲟⲗ ϩⲙⲡⲧⲟⲟⲩ · ⲟⲩⲇⲉ ⲧⲉⲯⲩⲭⲏ ⲛⲁϣϭⲙϭⲟⲙ ⲁⲛ ⲉⲣⲟⲩϩⲱⲃ ⲉⲥⲙⲏⲣ ϩⲛⲁⲙⲛⲧⲉ ·,"Now the body is not strong (enough) to move, (and) it dissolveth in the (funerary) mountain; neither is the soul able to do anything, (for) it is fettered in Amente.",pseudo-athanasius-discourses/pseudo.athanasius.discourses_CONLLU/soul_body.conllu,1089,1129
ⲁⲓϫⲛⲟⲩϥ ⲇⲉ ⲛⲧⲉⲣⲉⲓⲣⲡⲃⲟⲗ ⲙⲡⲣⲟ ⲛⲟⲩⲕⲟⲩⲓ ϫⲉⲛⲧⲁⲕⲣⲟⲩ ⲙⲡϩⲟⲟⲩ ⲟⲛ ⲉⲣⲉⲡⲛⲟϭ ⲛⲣⲱⲙⲉ ϭⲟⲛⲧ ⲉⲣⲟⲕ,"And when we had gone a little way outside the door, I enquired of him, saying, ' What hast thou been doing to-day to cause the great man to be so angry with thee?",life-pisentius/life.pisentius_CONLLU/life.pisentius.02.conllu,8229,8270
ⲡⲉϫⲁϥ ⲛϭⲓⲡⲥⲟⲛ,"The brother said,",AP/apophthegmata.patrum_CONLLU/AP.099.n293.temptation.conllu,256,262
ⲱ ⲡⲣⲱⲙⲉ ⲟⲩ ⲉⲣⲟⲕ ⲡⲉ ⲧⲉϩⲓⲏ ⲛⲕⲏⲙⲉ ⲉⲧⲣⲉⲕⲥⲉⲙⲟⲟⲩ ⲉⲃⲟⲗ ϩⲛⲅⲏⲱⲛ ⲡⲁⲓ ⲉⲧⲧⲏϩ ·,"O man, the road to Egypt is not for thee, and it is not for thee to make thyself drink water from this Geon (i. e. Nile) which ;is stirred up (i. e. muddy).",pachomius-instructions/pachomius.instructions_CONLLU/pachomius.instructions.01.conllu,8504,8532
ⲱ ⲡϩⲟⲙⲟⲗⲟⲅⲓⲧⲏⲥ ⲁⲩⲱ ⲡⲁⲑⲗⲏⲧⲏⲥ ⲛⲁⲧϭⲱⲧⲡ · ⲉⲣⲉⲛⲓⲙ ⲛⲁϣⲕⲁⲧⲁⲗⲁⲃⲁⲛⲉ ⲙⲡϫⲱⲕ ⲙⲡⲉⲕⲧⲁⲉⲓⲟ · ⲙⲛⲙⲙⲁⲉⲓⲛ ⲛⲧⲁⲩϣⲱⲡⲉ ϩⲙⲡⲉⲕⲙⲁⲣⲧⲏⲣⲓⲟⲛ :—,"O thou confessor and invincible athlete, who is there that is able to comprehend the full extent of thine honourable estate, and the wonderful things that have taken place in thy martyrium?",pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.01.conllu,9529,9570
ⲟⲩⲁ ⲙⲉⲛ ϩⲓⲧⲙⲡⲉⲡⲛⲉⲩⲙⲁ ϣⲁⲩϯ ⲛⲁϥ ⲛⲟⲩϣⲁϫⲉ ⲛⲥⲟⲫⲓⲁ . ⲕⲉⲧ ⲇⲉ ⲛⲟⲩϣⲁϫⲉ ⲛⲥⲟⲟⲩⲛ ⲕⲁⲧⲁⲡⲓⲡⲛⲉⲩⲙⲁ ⲛⲟⲩⲱⲧ .,"For to one is given through the Spirit the word of wisdom, and to another the word of knowledge, according to the same Spirit;",sahidica.1corinthians/sahidica.1corinthians_CONLLU/1Cor_12.conllu,245,282
ⲉⲛϣⲁⲛϫⲡⲟϥ ⲛⲁⲛ · ⲧⲛⲛⲁϩⲱⲙ ⲉϫⲛⲧϭⲟⲙ ⲧⲏⲣⲥ ⲙⲡϫⲁϫⲉ ·,If we acquire it for ourselves we shall (be able to) tread upon all the power of the Enemy.,pachomius-instructions/pachomius.instructions_CONLLU/pachomius.instructions.02.conllu,5439,5462
ⲁⲓϩⲙⲟⲟⲥ ⲟⲛ ⲙⲡⲉϥⲙⲧⲟ ⲉⲃⲟⲗ · ⲁⲩⲱ ⲁⲓⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲙⲙⲟϥ · ⲉⲧⲣⲉϥϫⲱ ⲉⲣⲟⲓ ⲙⲡⲉϥⲣⲁⲛ ·,"And I sat down before him, and I conjured him to tell me his name.",coptic-treebank/coptic.treebank_CONLLU/life.onnophrius.01.conllu,3439,3471
ⲙⲡⲉⲓⲙⲁ ⲛⲧⲁϥⲡⲱϩ ⲙⲡⲉⲭⲓⲣⲟⲅⲣⲁⲫⲟⲛ ⲛⲛⲉⲛⲛⲟⲃⲉ · ⲁϥⲧⲁⲥⲥⲉ ⲙⲙⲟⲛ ⲉⲡⲉⲕⲣⲁⲙⲁⲧⲓⲟⲛ ⲛⲧⲉⲗⲉⲩⲑⲉⲣⲓⲁ ·,"In this world the note of hand of our sins is torn up, and a contract of freedom is delivered unto us.",proclus-homilies/proclus.homilies_CONLLU/proclus.23.nativity.conllu,1381,1414
ⲉⲓⲧⲉ ϭⲉ ⲁⲛⲟⲕ . ⲉⲓⲧⲉ ⲛⲏ ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲉⲧⲛⲧⲁϣⲉⲟⲉⲓϣ ⲙⲙⲟⲥ . ⲁⲩⲱ ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲉⲛⲧⲁⲧⲉⲧⲛⲡⲓⲥⲧⲉⲩⲉ .,"Whether then it is I or they, so we preach, and so you believed.",sahidica.1corinthians/sahidica.1corinthians_CONLLU/1Cor_15.conllu,422,452
ⲛⲉⲕϫⲁϫⲉ ⲇⲉ ⲛⲧⲟⲟⲩ · ⲙⲉⲩⲛⲕⲟⲧⲕ ⲟⲩⲇⲉ ⲙⲉⲩⲱⲃϣ · ⲛⲧⲉⲩϣⲏ ⲙⲛⲡⲉϩⲟⲟⲩ · ⲉⲩⲥⲙⲛⲕⲣⲟϥ ⲉⲣⲟⲕ ·,"but thine enemies will never sleep, neither will they ever forget, either by night or by day, and they will attribute craft to thee.",pachomius-instructions/pachomius.instructions_CONLLU/pachomius.instructions.01.conllu,3514,3548
ⲛⲉⲩⲙⲉⲉⲩⲉ ⲡⲉ ϫⲉϩⲉⲛⲯⲩⲭⲟⲟⲩ ⲛⲉ ⲛⲧⲉⲛⲁⲣⲭⲱⲛ ⲁⲩⲱ ⲁⲩⲛⲧⲟⲩ ⲛϭⲓⲛⲗⲉⲓⲧⲟⲩⲣⲅⲟⲥ . ⲁⲓⲙⲟⲣⲟⲩ ϩⲙⲡⲥⲱⲙⲁ ⲛⲧⲉⲧⲛⲙⲁⲁⲩ · ⲁⲩⲱ ⲛⲧⲉⲣⲉⲡⲉⲧⲛⲟⲩⲟⲉⲓϣ ϫⲱⲕ ⲉⲃⲟⲗ ⲁⲩϫⲡⲉⲧⲏⲩⲧⲛ ϩⲙⲡⲕⲟⲥⲙⲟⲥ ⲉⲙⲛⲯⲩⲭⲏ ⲛⲧⲉⲛⲁⲣⲭⲱⲛ ϩⲛⲧⲏⲩⲧⲛ · ⲁⲩⲱ ⲁⲧⲉⲧⲛϫⲓ ⲙⲡⲉⲧⲛⲙⲉⲣⲟⲥ ⲉⲃⲟⲗ ϩⲛⲧϭⲟⲙ ⲧⲁⲓ ⲉⲛⲧⲁϥⲛⲓϥⲉ ⲙⲙⲟⲥ ⲉϩⲟⲩⲛ ⲉⲡⲉⲕⲉⲣⲁⲥⲙⲟⲥ ⲛϭⲓⲡϩⲁⲉ ⲙⲡⲁⲣⲁⲥⲧⲁⲧⲏⲥ ⲧⲁⲓ ⲉⲧⲙⲟϫϭ ⲙⲛⲛⲁϩⲟⲣⲁⲧⲟⲥ ⲧⲏⲣⲟⲩ ⲙⲛⲛⲁⲣⲭⲱⲛ ⲧⲏⲣⲟⲩ .,"they were thinking that souls they were of the Rulers, and brought them the Ministrants, I bound them in the body of your mother. And when your time was finished they produced you in [14b] the World, there not being soul of the Rulers in you; and ye took your part out of the power, this which breathed in unto the Confusion the last Helper, this (power) which is mixed with all the Invisibles with all the Rulers, with all the Aeons,",pistis-sophia/pistis.sophia_CONLLU/pistis.sophia_book_1_part1.conllu,5805,5925
ⲉⲣⲉⲛⲉϥⲥⲙⲟⲩ ⲙⲛⲛⲉϥϣⲗⲏⲗ · ⲛⲁϣⲱⲡⲉ ⲛⲙⲙⲁⲛ ϩⲁⲙⲏⲛ ·,May his blessing and his prayer be with us! Amen.',life-cyrus/life.cyrus_CONLLU/life.cyrus.02.conllu,1006,1022
ⲛⲁϣⲉⲙⲡⲉⲓⲣⲁⲥⲙⲟⲥ · ⲁⲗⲗⲁ ⲙⲡⲟⲩⲃⲉⲗⲡⲉⲧⲛϩⲓⲥⲉ ⲉⲃⲟⲗ ·,"Great is the trial, but it hath not destroyed our sufferings.",pseudo-chrysostom/pseudo.chrysostom_CONLLU/canaanite.conllu,81,94
ⲁⲗⲗⲁ ϯⲥⲟⲡⲥⲡ ⲙⲙⲟⲕ ⲙⲁⲣⲛϩⲉ ⲉⲧϩⲉ ⲛⲧⲛⲃⲱⲕ ⲛⲁⲛ ⲛϫⲓⲟⲩⲉ ·,"I therefore beseech thee to let us arrange that we go away secretly,",coptic-treebank/coptic.treebank_CONLLU/life.john_kal.01.conllu,1991,2016
ⲁϥⲧⲱⲱϭⲉ ⲟⲛ ⲛⲟⲩⲡⲁⲣⲁⲇⲉⲓⲥⲟⲥ ϩⲙⲡⲥⲁ ⲛⲙⲙⲁ ⲛϣⲁ ·,And He planted also a paradise in the eastern part of the earth.,pseudo-timothy/pseudo.timothy_CONLLU/on_abbaton.01.conllu,3578,3598
ⲁⲩⲱ ⲡⲣⲁⲛ ⲙⲡⲣⲱⲙⲉ ⲡⲉ ⲁⲃⲓⲙⲉⲗⲉⲭ ⲁⲩⲱ ⲡⲣⲁⲛ ⲛⲧⲉϥⲥϩⲓⲙⲉ ⲧⲉ ⲛⲟⲉⲙⲓⲛ ⲡⲣⲁⲛ ⲇⲉ ⲙⲡⲉϥϣⲏⲣⲉ ⲥⲛⲁⲩ ⲡⲉ ⲙⲁⲁⲗⲱⲛ ⲙⲛⲭⲉⲗⲁⲓⲱⲛ ϩⲉⲛⲉⲫⲣⲁⲑⲁⲓⲟⲥ ⲉⲃⲟⲗ ϩⲛⲃⲏⲑⲗⲉⲉⲙ ⲙⲡⲕⲁϩ ⲛⲓⲟⲩⲇⲁ ⲁⲩⲱ ⲁⲩⲉⲓ ⲉϩⲣⲁⲓ ⲉⲧⲥⲱϣⲉ ⲙⲙⲱⲁⲃ ⲁⲩϭⲱ ⲙⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ,"And the man's name was Elimelech, and his wife's name Noemin, and the names of his two sons Maalon and Chelaion, Ephrathites of Bethleem of Juda: and they came to the land of Moab, and remained there.",coptic-treebank/coptic.treebank_CONLLU/Ruth_01.conllu,77,148
ⲁⲙⲟⲩ ϭⲉ ϣⲁⲣⲟⲛ ϩⲛⲟⲩϭⲉⲡⲏ ⲧⲁⲣⲛⲧⲁⲁⲩ ϩⲓⲱⲱⲕ ϣⲁⲛⲧⲕϫⲱⲕ ⲉⲃⲟⲗ ⲛⲧⲇⲓⲁⲕⲟⲛⲓⲁ ⲧⲏⲣⲥ ⲙⲡϫⲱⲕ ⲉⲃⲟⲗ ⲙⲡⲓϣⲟⲣⲡ ⲙⲙⲩⲥⲧⲏⲣⲓⲟⲛ ⲧⲁⲓ ⲉⲧⲧⲏϣ ϩⲓⲧⲛⲡⲓⲁⲧϣⲁϫⲉ ⲉⲣⲟϥ ·,"Come therefore unto us in haste that we may put them on thee, until thou completest all the service of the completion of the First Mystery, this (service) which is defined by the Ineffable.",pistis-sophia/pistis.sophia_CONLLU/pistis.sophia_book_1_part2.conllu,1215,1267
