Coptic,English,File Path,Start Line,End Line
ⲏ ⲛⲅⲥⲟⲟⲩⲛ ⲁⲛ · ϫⲉⲁⲛⲟⲕ ⲙⲛⲧⲉⲕⲙⲁⲁⲩ ⲙⲛⲧⲁⲛ ϣⲏⲣⲉ ⲛⲥⲁⲃⲗⲗⲁⲕ ·,Dost thou not know that I and thy mother have no other son except thee?,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2006,2027
ϣⲉⲡⲟⲩϫⲁⲓ ⲙⲡⲁⲡⲟⲗⲗⲱⲛ ⲉⲣϣⲁⲛⲧⲉⲕⲙⲁⲁⲩ · ⲥⲱⲧⲙ ϫⲉⲁⲡⲉⲕⲥⲱⲙⲁ ⲧⲁⲣⲁⲥⲥⲉ ⲉⲣⲟⲕ ⲛⲟⲩⲕⲟⲩⲓ ⲛⲟⲩϩⲟⲟⲩ · ⲙⲉⲥⲟⲩⲱⲙ ⲟⲩⲇⲉ ⲙⲉⲥⲥⲱ · ⲉⲥⲗⲩⲡⲉⲓ ⲉⲧⲃⲏⲏⲧⲕ ·,"I swear by the health of Apollo that if thy mother were to hear that thy body hath troubled thee during the last few days, she would be able neither to eat, nor to drink, and she would grieve sorely (about) thee.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2032,2081
ϣⲉⲡⲉⲕⲟⲩϫⲁⲓ ⲱ ⲡⲁϣⲏⲣⲉ ⲃⲓⲕⲧⲱⲣ · ⲙⲡⲉϩⲟⲟⲩ ⲛⲧⲁⲩϫⲡⲟⲕ ⲛⲁⲓ · ⲁⲓⲡⲣⲟⲥⲭⲁⲣⲓⲍⲉ ⲛϫⲟⲩⲱⲧ ⲛⲕⲉⲇⲉⲛⲁⲣⲓⲟⲛ ⲛⲛⲟⲩⲃ ⲉⲡⲣⲡⲉ ⲙⲡⲁⲡⲟⲗⲗⲱⲛ · ⲉⲓⲙⲏⲣ ⲉⲓⲥⲱϩⲣ ⲉⲓⲛⲟⲩϫⲕ ·,"O my son Victor, I swear by mine own health, that on the day whereon thou wast born to me I made an offering of twenty centenarii of gold to the temple of Apollo. I was bound, deaf,",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2086,2145
ⲡⲉⲕϣⲟⲙⲛⲧ ⲅⲁⲣ ⲛⲧⲁⲩϫⲡⲟⲕ ⲛⲁⲓ · ⲁⲓϣⲡⲧⲟⲟⲧⲥ ⲛⲧϣⲉⲉⲣⲉ ⲛⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ ⲛⲁⲕ ⲛⲥϩⲓⲙⲉ ·,"On the third day after thou wast born to me, I betrothed the daughter of Basileides to thee to wife.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2150,2183
ⲧⲉⲛⲟⲩ ϭⲉ ϣⲉⲡⲉⲕⲟⲩϫⲁⲓ ⲱ ⲡⲁϣⲏⲣⲉ ⲃⲓⲕⲧⲱⲣ ⲉⲕϣⲁⲛⲟⲩⲱϣⲧ ⲛⲛⲛⲟⲩⲧⲉ ⲉⲧⲧⲁⲓⲏⲩ ⲙⲡⲣⲣⲟ · ϯⲛⲁⲭⲁⲣⲓⲍⲉ ⲛⲁⲕ ⲛⲕⲉⲙⲁⲁⲃ ⲛⲕⲉⲛⲧⲏⲛⲁⲣⲓⲟⲛ ⲛⲛⲟⲩⲃ · ⲭⲱⲣⲓⲥⲛⲉⲛⲧⲁⲓⲧⲟϣⲟⲩ ⲉⲧⲁⲁⲩ ⲛⲁⲕ ·,"And therefore I swear by thine own health, O my son Victor, that if thou wilt worship the glorious gods of the Emperor, I will make a gift unto thee of another thirty centenarii of gold, in addition to the other things which I have determined to give unto thee.'",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2188,2247
ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ ⲇⲉ ⲙⲛⲉⲩϩⲁⲓⲟⲥ ⲁⲩϯ ⲡⲉⲩⲟⲩⲟⲓ ⲉⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ ⲡⲉϫⲁⲩ ⲛⲁϥ · ϫⲉⲁⲗⲏⲑⲱⲥ ⲧⲛⲡⲁⲣⲁⲧⲏⲣⲉⲓ ⲉⲣⲟⲕ ⲙⲙⲏⲏⲛⲉ ϩⲱⲥ ⲣⲱⲙⲉ ⲉⲗⲉⲩⲑⲉⲣⲟⲥ ·,"Then Basileides and Euaios went to Apa Victor, and they said unto him, ' Verily we come to entreat thee this day as a free man.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2252,2290
ⲧⲉⲛⲟⲩ ϭⲉ ⲁⲕⲣⲧϩⲉ ⲛⲛⲓϩⲙϩⲁⲗ ⲛⲛⲁϩⲣⲁⲛ ·,Wilt thou then make thyself to be as it were a slave before us?,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2295,2308
ⲉⲧⲃⲉⲟⲩ ϭⲉ ⲡⲉⲕϩⲏⲧ ⲉⲓⲟⲣⲙ ⲉⲃⲟⲗ ⲛⲧⲉⲓϩⲉ,Why hath thine heart turned its gaze aside in this manner ?,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2313,2325
ⲙⲡⲉⲕⲥⲱⲧⲙ ⲛⲥⲁⲡⲉⲕⲉⲓⲱⲧ ⲉϥⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲙⲙⲟⲕ ·,And why hast thou not hearkened to thy father who hath made supplication to thee?,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2330,2345
ⲟⲩⲇⲉ ⲙⲡⲉⲕϣⲓⲡⲉ ϩⲏⲧⲛ ⲉⲛⲡⲣⲟⲥⲕⲩⲛⲉⲓ ⲛⲁⲕ ·,"Do not put our hearts to shame, who bow humbly before thee.'",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2350,2365
ⲁϥⲛⲟⲩϭⲥ ⲇⲉ ⲛϭⲓⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ,"And Apa Vietor became wroth,",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2370,2378
ⲁϥⲱϣ ⲉⲃⲟⲗ ⲉϥϫⲱ ⲙⲙⲟⲥ · ϫⲉⲡⲛⲟⲩⲧⲉ ⲛⲉⲕⲃⲁⲗ ⲛⲁⲩ ⲛⲉⲕⲙⲁⲁϫⲉ ⲥⲱⲧⲙ · ϫⲉⲛⲧϩⲉ ⲉⲧⲉⲓⲟⲩⲱϣ ⲉⲱⲛϩ · ϯⲟⲩⲱϣ ⲉⲧⲣⲉⲟⲩⲟⲛ ⲛⲓⲙ ⲱⲛϩ ⲛⲙⲙⲁⲓ ·,"and he cried out, saying, ' O God, look Thou with Thine eyes, and with Thine ears hear. As I wish to live, even so do I wish that everyone else may have life with me also.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2383,2434
ⲛϯϥⲑⲱⲛⲉⲓ ⲁⲛ ·,"I have no feeling of envy (or, jealousy) in me.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2439,2444
ⲕⲑⲉⲱⲣⲉⲓ ϭⲉ ⲡⲛⲟⲩⲧⲉ ⲛⲛⲉⲧⲟⲩⲉⲓⲣⲉ ⲙⲙⲟⲟⲩ ⲛⲁⲓ · ϩⲱⲥⲧⲉ ⲛⲥⲉϫⲟⲟⲥ ⲛⲁⲓ ϫⲉϫⲓⲙⲁⲁⲃ ⲛⲕⲉⲛⲧⲏⲛⲁⲣⲓⲟⲛ ⲛⲛⲟⲩⲃ ⲛⲅⲁⲣⲛⲁ ⲛⲓⲏⲥⲟⲩⲥ ϩⲛⲧⲙⲏⲏⲧⲉ ⲙⲡⲉⲓⲙⲏⲏϣⲉ ·,"Behold Thou then, O God, the things which they are doing unto me, and see how they even dare to say unto me, 'Take thou thirty centenarii of gold, and deny Jesus in the midst of this multitude.'",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2449,2503
ⲙⲏ ⲉⲧⲉⲧⲛⲙⲉⲉⲩⲉ ϫⲉⲁⲛⲅⲓⲟⲩⲇⲁⲥ ϩⲱ ⲡⲉⲛⲧⲁϥϯ ⲉⲃⲟⲗ ⲙⲡⲉϥϫⲟⲉⲓⲥ ϩⲁⲙⲁⲁⲃ ⲛϩⲁⲧ · ⲉⲧⲃⲉⲡⲁⲓ ⲁϥⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ ⲙⲡⲕⲁⲕⲉ ⲉⲧⲉⲧϩⲓⲃⲟⲗ ϣⲁⲉⲛⲉϩ ·,"Do they not think that I myself am Judas who betrayed (or, gave away) his Lord for thirty pieces of silver, for which reason he inherited the outer darkness for ever?",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2508,2555
ϣⲉⲛⲉϣⲗⲏⲗ ⲛⲛⲉⲧⲟⲩⲁⲁⲃ · ϫⲉⲛϯⲙⲡϣⲁ ⲁⲛ ⲛⲱⲣⲕ ⲙⲡⲣⲁⲛ ⲙⲡⲛⲟⲩⲧⲉ · ϫⲉⲉⲕϣⲁⲛⲭⲁⲣⲓⲍⲉ ⲛⲁⲓ ⲙⲡⲕⲟⲥⲙⲟⲥ ⲧⲏⲣϥ · ⲙⲛⲧⲙⲛⲧⲣⲣⲟ ⲛⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ · ⲙⲛⲛⲉϥⲭⲣⲏⲙⲁ · ⲙⲛⲛⲉϥⲛⲟⲩⲧⲉ ⲛϩⲁⲧ ϩⲓⲛⲟⲩⲃ ⲛⲧⲁϥⲧⲁⲙⲓⲟⲟⲩ · ⲛϯⲛⲁⲑⲩⲥⲓⲁⲍⲉ ⲁⲛ ·,"I swear by the prayers of the saints, for I am not worthy to take an oath by the name of God, that if thou wouldst give unto me the whole world, and the kingdom of Diocletian, and his possessions, and his gods of gold and of silver, which he hath made I would not offer up sacrifice.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2560,2639
ϥⲥⲏϩ ⲅⲁⲣ ϫⲉⲉⲕϣⲁⲛϯϩⲏⲩ ⲙⲡⲕⲟⲥⲙⲟⲥ ⲧⲏⲣϥ · ⲛⲅϯⲟⲥⲉ ⲛⲧⲉⲕⲯⲩⲭⲏ · ⲟⲩ ⲡⲉ ⲡϩⲏⲩ ·,"For it is written, 'If thou shalt gain the whole world, and lose thy soul, what is the profit (to thee)?'",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2644,2674
ⲉⲓⲉ ⲛⲅⲥⲟⲟⲩⲛ ⲁⲛ · ϫⲉⲉⲓⲥⲙⲛⲧⲥⲛⲟⲟⲩⲥ ⲛⲣⲟⲙⲡⲉ ⲉⲡϩⲟⲟⲩ · ⲉⲓⲛⲏⲥⲧⲉⲩⲉ ϫⲓⲛⲡⲥⲁⲃⲃⲁⲧⲟⲛ ϣⲁⲡⲥⲁⲃⲃⲁⲧⲟⲛ ·,"Dost thou not know know that for the last twelve years I have fasted the whole week through, from Sabbath to Sabbath,",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2679,2710
ⲙⲡⲓϫⲱⲕⲙ ϩⲛⲟⲩⲥⲓⲟⲟⲩⲛ ·,and that I have never once washed in a bath?,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2715,2723
ⲛⲁⲓ ⲇⲉ ⲛⲧⲉⲣⲉϥⲥⲱⲧⲙ ⲉⲣⲟⲟⲩ ⲛϭⲓϩⲣⲱⲙⲁⲛⲟⲥ ⲛⲧⲟⲟⲧϥ ⲙⲡⲉϥϣⲏⲣⲉ ⲃⲓⲕⲧⲱⲣ · ⲡⲉϫⲁϥ ϫⲉϣⲉⲡⲟⲩϫⲁⲓ ⲙⲡⲁⲡⲟⲗⲗⲱⲛ · ϯⲛⲁⲡⲁⲣⲁⲇⲓⲇⲟⲩ ⲙⲙⲟⲕ ⲉⲧⲟⲟⲧϥ ⲙⲡⲣⲣⲟ ⲛϥⲧⲁⲕⲟⲕ ·,"And when Romanus had heard these things from his son Victor, he said, ' I swear by Apollo that I will deliver thee into the hands of the Emperor, and he shall destroy thee.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2728,2781
ϩⲱⲥⲧⲉ ⲛⲅⲥⲟⲟⲩⲛ ⲁⲛ · ϫⲉⲁⲓⲟⲩⲱ ⲉⲓⲉⲓⲙⲉ · ϫⲉⲁⲕⲕⲁⲧⲁⲫⲣⲟⲛⲉⲓ ⲛⲛⲛⲟⲙⲟⲥ · ϥⲥⲏϩ ⲅⲁⲣ ϫⲉⲉⲣϣⲁⲛⲟⲩϣⲏⲣⲉ ⲣⲁⲧⲥⲱⲧⲙ ⲛⲥⲁⲡⲉϥⲉⲓⲱⲧ · ⲉⲩⲉϩⲱⲧⲃ ⲙⲙⲟϥ ·,"Thou dost not know what I know well, that thou art treating the law with contempt; for it is written, 'When a son is disobedient to his father they shall slay him.''",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2786,2834
ⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ ⲇⲉ ⲡⲉϫⲁϥ ⲙⲡⲉϥⲉⲓⲱⲧ · ϫⲉⲉⲓⲥϩⲏⲏⲧⲉ ⲙⲡϩⲟⲟⲩ ⲁϥϫⲱⲕ ⲉⲃⲟⲗ ⲛϭⲓⲡⲉⲧⲥⲏϩ · ϫⲉⲟⲩⲛⲟⲩⲉⲓⲱⲧ ⲛⲁⲡⲁⲣⲁⲇⲓⲇⲟⲩ ⲙⲛⲉϥϣⲏⲣⲉ ⲉⲡⲙⲟⲩ ·,"And Apa Victor said unto his father, 'Behold, that which is written is fulfilled this day, 'A father shall deliver his son over to death.'",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2839,2885
ⲉⲕϣⲁⲛⲡⲁⲣⲁⲇⲓⲇⲟⲩ ⲙⲙⲟⲓ ⲟⲛ ⲱ ⲡⲁⲉⲓⲱⲧ · ⲟⲩⲛⲧⲁⲓ ⲡⲉⲧⲛⲁⲃⲟⲏⲑⲉⲓ ⲉⲣⲟⲓ :—,"If thou shalt deliver me over (to death), O my father, there existeth One Who will help me.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2890,2913
ⲙⲏ ⲛⲁⲛⲟⲩⲓ ⲣⲱ ⲛⲧϩⲉ ⲙⲡⲧⲱⲃⲉ ⲙⲡⲁϫⲟⲉⲓⲥ ·,Shall not I reward thee with the reward of my Lord?,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2918,2935
ⲉⲣⲉⲛⲓⲟⲩⲇⲁⲓ ⲁϩⲉⲣⲁⲧⲟⲩ ⲉⲣⲟϥ · ⲟⲩⲱϣ ⲉⲃⲟⲗ ϫⲉⲥⲧⲁⲩⲣⲟⲩ ⲙⲙⲟϥ · ⲁⲩⲱ ⲟⲛ ⲛⲉⲩϯⲁⲁⲥ ⲛⲁϥ ⲡⲉ · ⲛⲧⲟϥ ⲇⲉ ⲙⲡⲉϥⲧⲱⲱⲃⲉ ⲛⲟⲩⲡⲉⲧϩⲟⲟⲩ ⲉⲡⲙⲁ ⲛⲟⲩⲡⲉⲧϩⲟⲟⲩ · ⲁⲗⲗⲁ ⲁϥϣⲛϩⲧⲏϥ ⲉϩⲣⲁⲓ ⲉϫⲱⲟⲩ ·,"For when, the Jews were standing before Him, and crying out 'Crucify Him', and were buffeting Him, He did not reward them with evil in place of evil, but He shewed compassion upon them.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,2940,3002
ⲁⲩⲱ ⲟⲛ ϥϩⲟⲣϣ ⲛϩⲏⲧ ⲉϩⲣⲁⲓ ⲉϫⲙⲡⲉⲓⲙⲏⲏϣⲉ ⲧⲏⲣϥ ⲙⲡϩⲟⲟⲩ · ⲙⲛⲡⲉⲓⲣⲣⲟ ⲛⲁⲛⲟⲙⲟⲥ ⲉⲧⲉⲓⲣⲉ ⲛⲧⲉⲓⲡⲗⲁⲛⲏ ⲛⲧⲙⲏⲧⲉ ⲛⲧⲉⲓⲡⲟⲗⲓⲥ ·,"And moreover He is shewing mercy and longsuffering towards all this multitude this day, and upon this lawless king I who is carrying out these evil designs in the midst of this city.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.02.conllu,3007,3050
ⲡⲇⲓⲁⲃⲟⲗⲟⲥ ⲇⲉ ⲁϥⲙⲉϩⲡϩⲏⲧ ⲙⲡⲉⲓⲱⲧ ⲛⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ · ⲁϥⲧⲣⲉⲩⲧⲁⲁϥ ⲛⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ ⲡⲣⲣⲟ :—,"And the Devil filled the heart of the father of Apa Victor, and he made him to deliver Apa Victor over into the hands of Diocletian the Emperor",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,5,37
ⲡⲣⲣⲟ ⲇⲉ ⲛⲧⲉⲣⲉϥϭⲱϣⲧ ⲉϩⲟⲩⲛ ϩⲙⲡϩⲟ ⲛⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ ⲡⲉϫⲁϥ ⲛⲁϥ ·,"And when the Emperor had looked into the face of Apa Victor, he said unto him",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,42,65
ϫⲉⲛⲧⲟⲕ ⲡⲉ ⲃⲓⲕⲧⲱⲣ ⲉⲧⲃⲉⲟⲩ ⲙⲡⲉⲕⲥⲱⲧⲙ ⲛⲥⲁⲡⲉⲕⲉⲓⲱⲧ · ⲛⲅⲟⲩⲱϣⲧ ⲛⲛⲁⲛⲟⲩⲧⲉ ·,"O thou Victor, why hast thou not hearkened to thy father, and worshiped my gods?",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,70,95
ⲉⲓⲉ ⲛⲅⲥⲟⲟⲩⲛ ⲁⲛ ϫⲉⲟⲩⲛⲧⲁⲓ ⲧⲉⲝⲟⲩⲥⲓⲁ ⲉϩⲟⲩⲛ ⲉⲣⲟⲕ ·,Is it possible that thou dost not know that I have absolute power over thee?,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,100,117
ⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ ⲇⲉ ⲁϥⲃⲟⲗϥ ⲙⲡϥⲙⲟⲩⲥ ⲛⲛⲟⲩⲃ · ⲁⲩⲱ ⲁϥⲃⲟϣϥ ⲙⲡⲉϥϩⲱⲕ · ⲉⲧⲧⲟ ϩⲓⲱⲱϥ · ⲁϥⲛⲟϫⲟⲩ ⲉϩⲟⲩⲛ ϩⲙⲡϩⲟ ⲛⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ ⲉϥϫⲱ ⲙⲙⲟⲥ ·,"And Apa Victor tore off his golden chain, and removed the insignia of his rank which he had on him, and he threw them in the face of Diocletian, saying,",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,122,177
ϫⲉϩⲟⲗⲱⲥ ⲣⲱ ⲁⲛⲅⲟⲩⲙⲁⲧⲟⲓ ⲁⲛ · ⲟⲩⲇⲉ ⲛϯϩⲏⲕ ⲁⲛ ϩⲁⲣⲁⲧϥ ⲛⲟⲩⲣⲣⲟ ⲉϣⲁϥⲙⲟⲩ · ⲁⲗⲗⲁ ⲉⲓϩⲏⲕ ϩⲁⲣⲁⲧϥ ⲙⲡⲣⲣⲟ ⲉⲧϩⲛⲙⲡⲏⲩⲉ ·,"Indeed I am in no way a soldier, and I will not wear the badge of an emperor who is mortal, for I wear the badge of the Emperor who is in the heavens.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,182,228
ϥⲥⲏϩ ⲅⲁⲣ ϩⲙⲡϫⲱⲱⲙⲉ ⲛⲛⲉⲭⲣⲓⲥⲧⲓⲁⲛⲟⲥ ·,"For it is written in the book of the Christians,",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,233,245
ϫⲉⲙⲛϣϭⲟⲙ ⲙⲙⲱⲧⲛ ⲉⲣϩⲙϩⲁⲗ ⲛϫⲟⲉⲓⲥ ⲥⲛⲁⲩ · ⲏ ⲡⲛⲟⲩⲧⲉ ⲡⲛⲟⲩⲧⲉ · ⲏ ⲡⲙⲁⲙⲟⲛⲁⲥ ·,"It is not possible for you to perform the service of two master; (ye must) either (serve God or mammon,",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,250,277
ⲁⲩⲱ ⲟⲛ ϫⲉⲙⲛϣϭⲟⲙ ⲙⲙⲱⲧⲛ ⲉⲟⲩⲱⲙ ⲉⲃⲟⲗ ϩⲛⲧⲉⲧⲣⲁⲡⲉⲍⲁ ⲙⲡϫⲟⲉⲓⲥ · ⲁⲩⲱ ⲉⲃⲟⲗ ϩⲛⲧⲉⲧⲣⲁⲡⲉⲍⲁ ⲛⲛⲇⲁⲓⲙⲟⲛⲓⲟⲛ ·,"And again, It is not possible for you to eat at the table of the lord, and at the table of the demons.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,282,314
ⲧⲉⲛⲟⲩ ϭⲉ ϯⲛⲁϣⲙϣⲉ ⲙⲡⲛⲟⲩⲧⲉ ⲛⲧⲡⲉ · ⲛⲧⲁⲧⲙϣⲙϣⲉ ϩⲱⲱϥ ⲙⲡⲙⲁⲙⲟⲛⲁⲥ · ⲉⲧⲉⲛⲧⲟⲕ ⲡⲉ ⲱ ⲡⲣⲣⲟ ·,"Now therefore, I will serve the God of heaven, and I will not serve mammon, that is to say, thee, Emperor therefore, I will serve the God of heaven",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,319,355
ⲡⲣⲣⲟ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ ·,And the Emperor said unto Apa Victor,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,360,371
ϫⲉⲉⲧⲃⲉⲟⲩ ⲁⲕⲧⲟⲗⲙⲁ ⲁⲕϩⲩⲃⲣⲓⲍⲉ ⲙⲙⲟⲓ ⲛⲧⲉⲓϩⲉ ⲧⲏⲣⲥ ·,How dost thou dare to insult me in this fashion?,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,376,398
ⲉⲕⲙⲉⲉⲩⲉ ϫⲉⲙⲛⲕⲟⲗⲁⲥⲓⲥ ϩⲓⲃⲁⲥⲁⲛⲟⲥ ϩⲙⲡⲇⲓⲕⲁⲥⲧⲏⲣⲓⲟⲛ · ⲉⲧⲣⲁⲕⲟⲗⲁⲍⲉ ⲙⲙⲟⲕ ⲛⲧϩⲉ ⲉⲧⲉϩⲛⲁⲓ ·,Dost thou think that there are no instruments of punishment and torture in the prison-house wherewith I can have thee punished?,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,403,435
ⲙⲡⲉⲓⲟⲩⲱ ⲉⲓⲡⲁⲣⲁⲅⲅⲉⲓⲗⲉ ⲛⲏⲧⲛ ·,"Have I not already commanded (or, announced to) thee, saying I not already commanded (or, announced to) thee, saying,",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,440,451
ϫⲉⲙⲡⲣⲧⲣⲁⲥⲱⲧⲙ ⲉⲡⲉⲓⲣⲁⲛ ϫⲉⲓⲏⲥⲟⲩⲥ ⲉⲃⲟⲗ ϩⲛⲣⲱⲧⲛ ·,Never let me hear this name of Jesus (issue) from thy mouth?,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,456,473
ⲛⲥⲁⲃⲏⲗ ⲅⲁⲣ ⲉⲧⲃⲉⲡϣⲓⲡⲉ ⲙⲡⲉⲕⲉⲓⲱⲧ · ⲙⲙⲟⲛ ⲛⲉⲓⲛⲁⲁⲛⲉⲭⲉ ⲛⲁⲕ ⲁⲛ ⲡⲉ ⲉⲧⲣⲉⲕϣⲁϫⲉ ⲙⲡⲁⲙⲧⲟ ⲉⲃⲟⲗ ·,If it were not that I should inflict shame on thy father I would not permit thee to utter one word in my presence.,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,478,512
ⲉⲓⲉ ⲙⲡⲉⲕⲥⲱⲧⲙ ⲣⲱ · ϫⲉⲁⲩⲣⲣⲟ ⲛⲧⲁϩⲉ ϫⲟⲟⲩ ⲛⲟⲩϩⲏⲅⲉⲙⲱⲛ ·,Is it possible that thou hast never heard that an Emperor like unto myself gave orders to a governor,martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,517,538
ⲁϥⲙⲟⲟⲩⲧ ⲛⲓⲏⲥⲟⲩⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ · ⲡⲁⲓ ⲛⲧⲟⲕ ⲉⲧⲕⲑⲁⲣⲉⲓ ⲉⲣⲟϥ · ⲉⲧⲉϩⲏⲣⲱⲇⲏⲥ ⲡⲉ · ⲉⲁϥϫⲟⲟⲩ ⲙⲡⲓⲗⲁⲧⲟⲥ · ⲁϥⲙⲟⲟⲩⲧ ⲙⲙⲟϥ ·,"who put to death thy Lord Jesus, in whom thou puttest thy confidence? his king was Herod, who gave orders to Pilate and Pilate put Him to death.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,543,585
ⲉϣϫⲉ ⲟⲩϩⲏⲅⲉⲙⲱⲛ ⲡⲉⲛⲧⲁϥϩⲱⲧⲃ ⲛⲓⲏⲥⲟⲩⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ · ⲉⲓⲉ ⲡⲟⲥⲱ ⲙⲁⲗⲗⲟⲛ ⲁⲛⲅⲟⲩⲣⲣⲟ · ϯⲛⲁⲁⲛϩⲁⲗⲓⲥⲕⲉ ⲙⲡⲉⲓⲣⲁⲛ ϩⲁⲣⲟⲥ ⲛⲧⲡⲉ ϫⲉⲓⲏⲥⲟⲩⲥ · ⲙⲛⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧⲟⲩⲱϣⲧ ⲛⲁϥ ·,"Now, if it was a mere governor who slew Jesus thy God, how much more is it possible for me, an Emperor, to destroy this name of Jesus from under heaven, and every one who worshippeth Him?",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,590,644
ⲱ ⲃⲓⲕⲧⲱⲣ ⲃⲱⲕ ϭⲉ ⲧⲉⲛⲟⲩ ⲛⲅⲥⲱⲧⲙ ⲛⲥⲁⲡⲉⲕⲉⲓⲱⲧ · ⲛⲅⲑⲩⲥⲓⲁⲍⲉ ⲛⲛⲛⲟⲩⲧⲉ ·,"Now, therefore, O 'Victor, come, hearken to thy father, and do thou offer up sacrifice to the gods.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,649,671
ⲉϣⲱⲡⲉ ⲙⲙⲟⲛ · ϯⲛⲁⲉⲝⲱⲣⲓⲍⲉ ⲙⲙⲟⲕ ⲛⲥⲉⲙⲟⲟⲩⲧⲕ ·,"If, however, thou wilt not do so, I will banish thee, and they shall put thee to death.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,676,691
